test_id,weight,k,l1,l2,tukey,tukey_lambda,seed,kmeans,accuracy
2100,distance,3,0.5,10,True,1,400,100,85.79
2101,distance,3,1,0,True,1,200,10,85.80000000000001
2102,distance,3,1,0,True,1,300,10,85.84
2103,distance,3,1,0,True,1,400,10,85.82000000000001
2104,distance,3,1,0,True,1,200,25,86.05000000000001
2105,distance,3,1,0,True,1,300,25,86.13000000000001
2106,distance,3,1,0,True,1,400,25,85.95
2107,distance,3,1,0,True,1,200,50,86.03
2108,distance,3,1,0,True,1,300,50,86.15
2109,distance,3,1,0,True,1,400,50,86.18
2110,distance,3,1,0,True,1,200,100,86.12
2111,distance,3,1,0,True,1,300,100,85.84
2112,distance,3,1,0,True,1,400,100,86.12
2113,distance,3,1,0.5,True,1,200,10,85.78
2114,distance,3,1,0.5,True,1,300,10,85.83000000000001
2115,distance,3,1,0.5,True,1,400,10,85.82000000000001
2116,distance,3,1,0.5,True,1,200,25,86.04
2117,distance,3,1,0.5,True,1,300,25,86.12
2118,distance,3,1,0.5,True,1,400,25,85.97
2119,distance,3,1,0.5,True,1,200,50,86.03
2120,distance,3,1,0.5,True,1,300,50,86.15
2121,distance,3,1,0.5,True,1,400,50,86.18
2122,distance,3,1,0.5,True,1,200,100,86.12
2123,distance,3,1,0.5,True,1,300,100,85.84
2124,distance,3,1,0.5,True,1,400,100,86.14
2125,distance,3,1,1,True,1,200,10,85.7
2126,distance,3,1,1,True,1,300,10,85.88
2127,distance,3,1,1,True,1,400,10,85.78
2128,distance,3,1,1,True,1,200,25,86.04
2129,distance,3,1,1,True,1,300,25,86.13000000000001
2130,distance,3,1,1,True,1,400,25,85.97
2131,distance,3,1,1,True,1,200,50,86.02000000000001
2132,distance,3,1,1,True,1,300,50,86.11000000000001
2133,distance,3,1,1,True,1,400,50,86.14
2134,distance,3,1,1,True,1,200,100,86.04
2135,distance,3,1,1,True,1,300,100,85.88
2136,distance,3,1,1,True,1,400,100,86.16
2137,distance,3,1,2,True,1,200,10,85.81
2138,distance,3,1,2,True,1,300,10,85.81
2139,distance,3,1,2,True,1,400,10,85.83000000000001
2140,distance,3,1,2,True,1,200,25,86.03
2141,distance,3,1,2,True,1,300,25,86.16
2142,distance,3,1,2,True,1,400,25,85.95
2143,distance,3,1,2,True,1,200,50,86.04
2144,distance,3,1,2,True,1,300,50,86.12
2145,distance,3,1,2,True,1,400,50,86.19
2146,distance,3,1,2,True,1,200,100,86.12
2147,distance,3,1,2,True,1,300,100,85.85000000000001
2148,distance,3,1,2,True,1,400,100,86.15
2149,distance,3,1,2.5,True,1,200,10,85.81
2150,distance,3,1,2.5,True,1,300,10,85.82000000000001
2151,distance,3,1,2.5,True,1,400,10,85.83000000000001
2152,distance,3,1,2.5,True,1,200,25,86.03
2153,distance,3,1,2.5,True,1,300,25,86.16
2154,distance,3,1,2.5,True,1,400,25,85.95
2155,distance,3,1,2.5,True,1,200,50,86.04
2156,distance,3,1,2.5,True,1,300,50,86.12
2157,distance,3,1,2.5,True,1,400,50,86.18
2158,distance,3,1,2.5,True,1,200,100,86.11000000000001
2159,distance,3,1,2.5,True,1,300,100,85.85000000000001
2160,distance,3,1,2.5,True,1,400,100,86.15
2161,distance,3,1,5,True,1,200,10,85.81
2162,distance,3,1,5,True,1,300,10,85.84
2163,distance,3,1,5,True,1,400,10,85.83000000000001
2164,distance,3,1,5,True,1,200,25,86.04
2165,distance,3,1,5,True,1,300,25,86.14
2166,distance,3,1,5,True,1,400,25,85.95
2167,distance,3,1,5,True,1,200,50,86.03
2168,distance,3,1,5,True,1,300,50,86.13000000000001
2169,distance,3,1,5,True,1,400,50,86.18
2170,distance,3,1,5,True,1,200,100,86.11000000000001
2171,distance,3,1,5,True,1,300,100,85.85000000000001
2172,distance,3,1,5,True,1,400,100,86.17
2173,distance,3,1,10,True,1,200,10,85.79
2174,distance,3,1,10,True,1,300,10,85.83000000000001
2175,distance,3,1,10,True,1,400,10,85.83000000000001
2176,distance,3,1,10,True,1,200,25,86.05000000000001
2177,distance,3,1,10,True,1,300,25,86.13000000000001
2178,distance,3,1,10,True,1,400,25,85.94000000000001
2179,distance,3,1,10,True,1,200,50,86.06
2180,distance,3,1,10,True,1,300,50,86.11000000000001
2181,distance,3,1,10,True,1,400,50,86.17
2182,distance,3,1,10,True,1,200,100,86.1
2183,distance,3,1,10,True,1,300,100,85.87
2184,distance,3,1,10,True,1,400,100,86.18
2185,distance,3,2,0,True,1,200,10,86.24000000000001
2186,distance,3,2,0,True,1,300,10,86.27
2187,distance,3,2,0,True,1,400,10,86.33000000000001
2188,distance,3,2,0,True,1,200,25,86.56
2189,distance,3,2,0,True,1,300,25,86.5
2190,distance,3,2,0,True,1,400,25,86.63000000000001
2191,distance,3,2,0,True,1,200,50,86.6
2192,distance,3,2,0,True,1,300,50,86.62
2193,distance,3,2,0,True,1,400,50,86.75
2194,distance,3,2,0,True,1,200,100,86.64
2195,distance,3,2,0,True,1,300,100,86.42
2196,distance,3,2,0,True,1,400,100,86.64
2197,distance,3,2,0.5,True,1,200,10,86.24000000000001
2198,distance,3,2,0.5,True,1,300,10,86.27
2199,distance,3,2,0.5,True,1,400,10,86.33000000000001
2200,distance,3,2,0.5,True,1,200,25,86.56
2201,distance,3,2,0.5,True,1,300,25,86.5
2202,distance,3,2,0.5,True,1,400,25,86.62
2203,distance,3,2,0.5,True,1,200,50,86.6
2204,distance,3,2,0.5,True,1,300,50,86.62
2205,distance,3,2,0.5,True,1,400,50,86.75
2206,distance,3,2,0.5,True,1,200,100,86.64
2207,distance,3,2,0.5,True,1,300,100,86.41000000000001
2208,distance,3,2,0.5,True,1,400,100,86.64
2209,distance,3,2,1,True,1,200,10,86.24000000000001
2210,distance,3,2,1,True,1,300,10,86.27
2211,distance,3,2,1,True,1,400,10,86.32000000000001
2212,distance,3,2,1,True,1,200,25,86.56
2213,distance,3,2,1,True,1,300,25,86.5
2214,distance,3,2,1,True,1,400,25,86.62
2215,distance,3,2,1,True,1,200,50,86.59
2216,distance,3,2,1,True,1,300,50,86.61000000000001
2217,distance,3,2,1,True,1,400,50,86.75
2218,distance,3,2,1,True,1,200,100,86.64
2219,distance,3,2,1,True,1,300,100,86.41000000000001
2220,distance,3,2,1,True,1,400,100,86.64
2221,distance,3,2,2,True,1,200,10,86.19
2222,distance,3,2,2,True,1,300,10,86.24000000000001
2223,distance,3,2,2,True,1,400,10,86.29
2224,distance,3,2,2,True,1,200,25,86.49
2225,distance,3,2,2,True,1,300,25,86.5
2226,distance,3,2,2,True,1,400,25,86.67
2227,distance,3,2,2,True,1,200,50,86.55000000000001
2228,distance,3,2,2,True,1,300,50,86.56
2229,distance,3,2,2,True,1,400,50,86.68
2230,distance,3,2,2,True,1,200,100,86.59
2231,distance,3,2,2,True,1,300,100,86.31
2232,distance,3,2,2,True,1,400,100,86.67
2233,distance,3,2,2.5,True,1,200,10,86.26
2234,distance,3,2,2.5,True,1,300,10,86.33000000000001
2235,distance,3,2,2.5,True,1,400,10,86.34
2236,distance,3,2,2.5,True,1,200,25,86.59
2237,distance,3,2,2.5,True,1,300,25,86.52000000000001
2238,distance,3,2,2.5,True,1,400,25,86.62
2239,distance,3,2,2.5,True,1,200,50,86.57000000000001
2240,distance,3,2,2.5,True,1,300,50,86.63000000000001
2241,distance,3,2,2.5,True,1,400,50,86.72000000000001
2242,distance,3,2,2.5,True,1,200,100,86.66
2243,distance,3,2,2.5,True,1,300,100,86.45
2244,distance,3,2,2.5,True,1,400,100,86.65
2245,distance,3,2,5,True,1,200,10,86.24000000000001
2246,distance,3,2,5,True,1,300,10,86.3
2247,distance,3,2,5,True,1,400,10,86.35000000000001
2248,distance,3,2,5,True,1,200,25,86.54
2249,distance,3,2,5,True,1,300,25,86.5
2250,distance,3,2,5,True,1,400,25,86.62
2251,distance,3,2,5,True,1,200,50,86.61000000000001
2252,distance,3,2,5,True,1,300,50,86.63000000000001
2253,distance,3,2,5,True,1,400,50,86.74000000000001
2254,distance,3,2,5,True,1,200,100,86.64
2255,distance,3,2,5,True,1,300,100,86.42
2256,distance,3,2,5,True,1,400,100,86.62
2257,distance,3,2,10,True,1,200,10,86.24000000000001
2258,distance,3,2,10,True,1,300,10,86.3
2259,distance,3,2,10,True,1,400,10,86.34
2260,distance,3,2,10,True,1,200,25,86.53
2261,distance,3,2,10,True,1,300,25,86.51
2262,distance,3,2,10,True,1,400,25,86.62
2263,distance,3,2,10,True,1,200,50,86.61000000000001
2264,distance,3,2,10,True,1,300,50,86.62
2265,distance,3,2,10,True,1,400,50,86.74000000000001
2266,distance,3,2,10,True,1,200,100,86.63000000000001
2267,distance,3,2,10,True,1,300,100,86.41000000000001
2268,distance,3,2,10,True,1,400,100,86.63000000000001
2269,distance,3,2.5,0,True,1,200,10,86.55000000000001
2270,distance,3,2.5,0,True,1,300,10,86.51
2271,distance,3,2.5,0,True,1,400,10,86.37
2272,distance,3,2.5,0,True,1,200,25,86.71000000000001
2273,distance,3,2.5,0,True,1,300,25,86.56
2274,distance,3,2.5,0,True,1,400,25,86.85000000000001
2275,distance,3,2.5,0,True,1,200,50,86.65
2276,distance,3,2.5,0,True,1,300,50,86.65
2277,distance,3,2.5,0,True,1,400,50,86.67
2278,distance,3,2.5,0,True,1,200,100,86.77
2279,distance,3,2.5,0,True,1,300,100,86.39
2280,distance,3,2.5,0,True,1,400,100,86.69
2281,distance,3,2.5,0.5,True,1,200,10,86.55000000000001
2282,distance,3,2.5,0.5,True,1,300,10,86.51
2283,distance,3,2.5,0.5,True,1,400,10,86.37
2284,distance,3,2.5,0.5,True,1,200,25,86.71000000000001
2285,distance,3,2.5,0.5,True,1,300,25,86.56
2286,distance,3,2.5,0.5,True,1,400,25,86.85000000000001
2287,distance,3,2.5,0.5,True,1,200,50,86.65
2288,distance,3,2.5,0.5,True,1,300,50,86.63000000000001
2289,distance,3,2.5,0.5,True,1,400,50,86.67
2290,distance,3,2.5,0.5,True,1,200,100,86.78
2291,distance,3,2.5,0.5,True,1,300,100,86.39
2292,distance,3,2.5,0.5,True,1,400,100,86.69
2293,distance,3,2.5,1,True,1,200,10,86.55000000000001
2294,distance,3,2.5,1,True,1,300,10,86.51
2295,distance,3,2.5,1,True,1,400,10,86.37
2296,distance,3,2.5,1,True,1,200,25,86.72000000000001
2297,distance,3,2.5,1,True,1,300,25,86.56
2298,distance,3,2.5,1,True,1,400,25,86.86
2299,distance,3,2.5,1,True,1,200,50,86.65
2300,distance,3,2.5,1,True,1,300,50,86.63000000000001
2301,distance,3,2.5,1,True,1,400,50,86.67
2302,distance,3,2.5,1,True,1,200,100,86.78
2303,distance,3,2.5,1,True,1,300,100,86.39
2304,distance,3,2.5,1,True,1,400,100,86.69
2305,distance,3,2.5,2,True,1,200,10,86.54
2306,distance,3,2.5,2,True,1,300,10,86.51
2307,distance,3,2.5,2,True,1,400,10,86.37
2308,distance,3,2.5,2,True,1,200,25,86.7
2309,distance,3,2.5,2,True,1,300,25,86.57000000000001
2310,distance,3,2.5,2,True,1,400,25,86.85000000000001
2311,distance,3,2.5,2,True,1,200,50,86.65
2312,distance,3,2.5,2,True,1,300,50,86.61000000000001
2313,distance,3,2.5,2,True,1,400,50,86.69
2314,distance,3,2.5,2,True,1,200,100,86.79
2315,distance,3,2.5,2,True,1,300,100,86.38
2316,distance,3,2.5,2,True,1,400,100,86.68
2317,distance,3,2.5,2.5,True,1,200,10,86.53
2318,distance,3,2.5,2.5,True,1,300,10,86.48
2319,distance,3,2.5,2.5,True,1,400,10,86.34
2320,distance,3,2.5,2.5,True,1,200,25,86.71000000000001
2321,distance,3,2.5,2.5,True,1,300,25,86.55000000000001
2322,distance,3,2.5,2.5,True,1,400,25,86.8
2323,distance,3,2.5,2.5,True,1,200,50,86.68
2324,distance,3,2.5,2.5,True,1,300,50,86.58
2325,distance,3,2.5,2.5,True,1,400,50,86.69
2326,distance,3,2.5,2.5,True,1,200,100,86.74000000000001
2327,distance,3,2.5,2.5,True,1,300,100,86.35000000000001
2328,distance,3,2.5,2.5,True,1,400,100,86.69
2329,distance,3,2.5,5,True,1,200,10,86.55000000000001
2330,distance,3,2.5,5,True,1,300,10,86.52000000000001
2331,distance,3,2.5,5,True,1,400,10,86.38
2332,distance,3,2.5,5,True,1,200,25,86.7
2333,distance,3,2.5,5,True,1,300,25,86.55000000000001
2334,distance,3,2.5,5,True,1,400,25,86.86
2335,distance,3,2.5,5,True,1,200,50,86.64
2336,distance,3,2.5,5,True,1,300,50,86.65
2337,distance,3,2.5,5,True,1,400,50,86.68
2338,distance,3,2.5,5,True,1,200,100,86.77
2339,distance,3,2.5,5,True,1,300,100,86.4
2340,distance,3,2.5,5,True,1,400,100,86.72000000000001
2341,distance,3,2.5,10,True,1,200,10,86.55000000000001
2342,distance,3,2.5,10,True,1,300,10,86.51
2343,distance,3,2.5,10,True,1,400,10,86.37
2344,distance,3,2.5,10,True,1,200,25,86.7
2345,distance,3,2.5,10,True,1,300,25,86.55000000000001
2346,distance,3,2.5,10,True,1,400,25,86.86
2347,distance,3,2.5,10,True,1,200,50,86.66
2348,distance,3,2.5,10,True,1,300,50,86.64
2349,distance,3,2.5,10,True,1,400,50,86.68
2350,distance,3,2.5,10,True,1,200,100,86.77
2351,distance,3,2.5,10,True,1,300,100,86.4
2352,distance,3,2.5,10,True,1,400,100,86.67
2353,distance,3,5,0,True,1,200,10,86.53
2354,distance,3,5,0,True,1,300,10,86.79
2355,distance,3,5,0,True,1,400,10,86.57000000000001
2356,distance,3,5,0,True,1,200,25,86.88
2357,distance,3,5,0,True,1,300,25,86.74000000000001
2358,distance,3,5,0,True,1,400,25,86.86
2359,distance,3,5,0,True,1,200,50,86.75
2360,distance,3,5,0,True,1,300,50,86.51
2361,distance,3,5,0,True,1,400,50,86.77
2362,distance,3,5,0,True,1,200,100,86.76
2363,distance,3,5,0,True,1,300,100,86.32000000000001
2364,distance,3,5,0,True,1,400,100,86.91000000000001
2365,distance,3,5,0.5,True,1,200,10,86.53
2366,distance,3,5,0.5,True,1,300,10,86.79
2367,distance,3,5,0.5,True,1,400,10,86.57000000000001
2368,distance,3,5,0.5,True,1,200,25,86.88
2369,distance,3,5,0.5,True,1,300,25,86.74000000000001
2370,distance,3,5,0.5,True,1,400,25,86.86
2371,distance,3,5,0.5,True,1,200,50,86.75
2372,distance,3,5,0.5,True,1,300,50,86.51
2373,distance,3,5,0.5,True,1,400,50,86.77
2374,distance,3,5,0.5,True,1,200,100,86.76
2375,distance,3,5,0.5,True,1,300,100,86.32000000000001
2376,distance,3,5,0.5,True,1,400,100,86.92
2377,distance,3,5,1,True,1,200,10,86.53
2378,distance,3,5,1,True,1,300,10,86.79
2379,distance,3,5,1,True,1,400,10,86.57000000000001
2380,distance,3,5,1,True,1,200,25,86.88
2381,distance,3,5,1,True,1,300,25,86.74000000000001
2382,distance,3,5,1,True,1,400,25,86.86
2383,distance,3,5,1,True,1,200,50,86.75
2384,distance,3,5,1,True,1,300,50,86.51
2385,distance,3,5,1,True,1,400,50,86.77
2386,distance,3,5,1,True,1,200,100,86.76
2387,distance,3,5,1,True,1,300,100,86.32000000000001
2388,distance,3,5,1,True,1,400,100,86.92
2389,distance,3,5,2,True,1,200,10,86.53
2390,distance,3,5,2,True,1,300,10,86.79
2391,distance,3,5,2,True,1,400,10,86.59
2392,distance,3,5,2,True,1,200,25,86.88
2393,distance,3,5,2,True,1,300,25,86.72000000000001
2394,distance,3,5,2,True,1,400,25,86.86
2395,distance,3,5,2,True,1,200,50,86.75
2396,distance,3,5,2,True,1,300,50,86.51
2397,distance,3,5,2,True,1,400,50,86.78
2398,distance,3,5,2,True,1,200,100,86.76
2399,distance,3,5,2,True,1,300,100,86.32000000000001
2400,distance,3,5,2,True,1,400,100,86.91000000000001
2401,distance,3,5,2.5,True,1,200,10,86.53
2402,distance,3,5,2.5,True,1,300,10,86.79
2403,distance,3,5,2.5,True,1,400,10,86.6
2404,distance,3,5,2.5,True,1,200,25,86.88
2405,distance,3,5,2.5,True,1,300,25,86.72000000000001
2406,distance,3,5,2.5,True,1,400,25,86.86
2407,distance,3,5,2.5,True,1,200,50,86.74000000000001
2408,distance,3,5,2.5,True,1,300,50,86.5
2409,distance,3,5,2.5,True,1,400,50,86.78
2410,distance,3,5,2.5,True,1,200,100,86.76
2411,distance,3,5,2.5,True,1,300,100,86.32000000000001
2412,distance,3,5,2.5,True,1,400,100,86.91000000000001
2413,distance,3,5,5,True,1,200,10,86.48
2414,distance,3,5,5,True,1,300,10,86.76
2415,distance,3,5,5,True,1,400,10,86.6
2416,distance,3,5,5,True,1,200,25,86.93
2417,distance,3,5,5,True,1,300,25,86.75
2418,distance,3,5,5,True,1,400,25,86.82000000000001
2419,distance,3,5,5,True,1,200,50,86.71000000000001
2420,distance,3,5,5,True,1,300,50,86.49
2421,distance,3,5,5,True,1,400,50,86.8
2422,distance,3,5,5,True,1,200,100,86.72000000000001
2423,distance,3,5,5,True,1,300,100,86.3
2424,distance,3,5,5,True,1,400,100,86.87
2425,distance,3,5,10,True,1,200,10,86.5
2426,distance,3,5,10,True,1,300,10,86.79
2427,distance,3,5,10,True,1,400,10,86.58
2428,distance,3,5,10,True,1,200,25,86.89
2429,distance,3,5,10,True,1,300,25,86.75
2430,distance,3,5,10,True,1,400,25,86.86
2431,distance,3,5,10,True,1,200,50,86.76
2432,distance,3,5,10,True,1,300,50,86.52000000000001
2433,distance,3,5,10,True,1,400,50,86.78
2434,distance,3,5,10,True,1,200,100,86.79
2435,distance,3,5,10,True,1,300,100,86.32000000000001
2436,distance,3,5,10,True,1,400,100,86.91000000000001
2437,distance,3,10,0,True,1,200,10,86.53
2438,distance,3,10,0,True,1,300,10,86.66
2439,distance,3,10,0,True,1,400,10,86.53
2440,distance,3,10,0,True,1,200,25,86.7
2441,distance,3,10,0,True,1,300,25,86.8
2442,distance,3,10,0,True,1,400,25,86.64
2443,distance,3,10,0,True,1,200,50,86.57000000000001
2444,distance,3,10,0,True,1,300,50,86.56
2445,distance,3,10,0,True,1,400,50,86.58
2446,distance,3,10,0,True,1,200,100,86.46000000000001
2447,distance,3,10,0,True,1,300,100,86.47
2448,distance,3,10,0,True,1,400,100,86.76
2449,distance,3,10,0.5,True,1,200,10,86.53
2450,distance,3,10,0.5,True,1,300,10,86.66
2451,distance,3,10,0.5,True,1,400,10,86.53
2452,distance,3,10,0.5,True,1,200,25,86.7
2453,distance,3,10,0.5,True,1,300,25,86.8
2454,distance,3,10,0.5,True,1,400,25,86.64
2455,distance,3,10,0.5,True,1,200,50,86.57000000000001
2456,distance,3,10,0.5,True,1,300,50,86.56
2457,distance,3,10,0.5,True,1,400,50,86.58
2458,distance,3,10,0.5,True,1,200,100,86.46000000000001
2459,distance,3,10,0.5,True,1,300,100,86.47
2460,distance,3,10,0.5,True,1,400,100,86.76
2461,distance,3,10,1,True,1,200,10,86.54
2462,distance,3,10,1,True,1,300,10,86.66
2463,distance,3,10,1,True,1,400,10,86.53
2464,distance,3,10,1,True,1,200,25,86.7
2465,distance,3,10,1,True,1,300,25,86.8
2466,distance,3,10,1,True,1,400,25,86.64
2467,distance,3,10,1,True,1,200,50,86.57000000000001
2468,distance,3,10,1,True,1,300,50,86.56
2469,distance,3,10,1,True,1,400,50,86.58
2470,distance,3,10,1,True,1,200,100,86.46000000000001
2471,distance,3,10,1,True,1,300,100,86.47
2472,distance,3,10,1,True,1,400,100,86.76
2473,distance,3,10,2,True,1,200,10,86.53
2474,distance,3,10,2,True,1,300,10,86.66
2475,distance,3,10,2,True,1,400,10,86.53
2476,distance,3,10,2,True,1,200,25,86.69
2477,distance,3,10,2,True,1,300,25,86.8
2478,distance,3,10,2,True,1,400,25,86.64
2479,distance,3,10,2,True,1,200,50,86.57000000000001
2480,distance,3,10,2,True,1,300,50,86.56
2481,distance,3,10,2,True,1,400,50,86.58
2482,distance,3,10,2,True,1,200,100,86.45
2483,distance,3,10,2,True,1,300,100,86.47
2484,distance,3,10,2,True,1,400,100,86.76
2485,distance,3,10,2.5,True,1,200,10,86.53
2486,distance,3,10,2.5,True,1,300,10,86.66
2487,distance,3,10,2.5,True,1,400,10,86.53
2488,distance,3,10,2.5,True,1,200,25,86.69
2489,distance,3,10,2.5,True,1,300,25,86.8
2490,distance,3,10,2.5,True,1,400,25,86.64
2491,distance,3,10,2.5,True,1,200,50,86.57000000000001
2492,distance,3,10,2.5,True,1,300,50,86.56
2493,distance,3,10,2.5,True,1,400,50,86.58
2494,distance,3,10,2.5,True,1,200,100,86.45
2495,distance,3,10,2.5,True,1,300,100,86.47
2496,distance,3,10,2.5,True,1,400,100,86.76
2497,distance,3,10,5,True,1,200,10,86.53
2498,distance,3,10,5,True,1,300,10,86.66
2499,distance,3,10,5,True,1,400,10,86.53
2500,distance,3,10,5,True,1,200,25,86.69
2501,distance,3,10,5,True,1,300,25,86.8
2502,distance,3,10,5,True,1,400,25,86.64
2503,distance,3,10,5,True,1,200,50,86.57000000000001
2504,distance,3,10,5,True,1,300,50,86.56
2505,distance,3,10,5,True,1,400,50,86.58
2506,distance,3,10,5,True,1,200,100,86.45
2507,distance,3,10,5,True,1,300,100,86.46000000000001
2508,distance,3,10,5,True,1,400,100,86.74000000000001
2509,distance,3,10,10,True,1,200,10,86.54
2510,distance,3,10,10,True,1,300,10,86.67
2511,distance,3,10,10,True,1,400,10,86.49
2512,distance,3,10,10,True,1,200,25,86.69
2513,distance,3,10,10,True,1,300,25,86.77
2514,distance,3,10,10,True,1,400,25,86.63000000000001
2515,distance,3,10,10,True,1,200,50,86.53
2516,distance,3,10,10,True,1,300,50,86.5
2517,distance,3,10,10,True,1,400,50,86.59
2518,distance,3,10,10,True,1,200,100,86.48
2519,distance,3,10,10,True,1,300,100,86.44000000000001
2520,distance,3,10,10,True,1,400,100,86.79
2521,distance,4,0.5,0,True,1,200,10,85.24000000000001
2522,distance,4,0.5,0,True,1,300,10,85.24000000000001
2523,distance,4,0.5,0,True,1,400,10,85.26
2524,distance,4,0.5,0,True,1,200,25,85.4
2525,distance,4,0.5,0,True,1,300,25,85.71000000000001
2526,distance,4,0.5,0,True,1,400,25,85.55
2527,distance,4,0.5,0,True,1,200,50,85.55
2528,distance,4,0.5,0,True,1,300,50,85.79
2529,distance,4,0.5,0,True,1,400,50,85.65
2530,distance,4,0.5,0,True,1,200,100,85.69
2531,distance,4,0.5,0,True,1,300,100,85.4
2532,distance,4,0.5,0,True,1,400,100,85.71000000000001
2533,distance,4,0.5,0.5,True,1,200,10,85.26
2534,distance,4,0.5,0.5,True,1,300,10,85.2
2535,distance,4,0.5,0.5,True,1,400,10,85.18
2536,distance,4,0.5,0.5,True,1,200,25,85.41000000000001
2537,distance,4,0.5,0.5,True,1,300,25,85.68
2538,distance,4,0.5,0.5,True,1,400,25,85.55
2539,distance,4,0.5,0.5,True,1,200,50,85.53
2540,distance,4,0.5,0.5,True,1,300,50,85.75
2541,distance,4,0.5,0.5,True,1,400,50,85.63000000000001
2542,distance,4,0.5,0.5,True,1,200,100,85.62
2543,distance,4,0.5,0.5,True,1,300,100,85.37
2544,distance,4,0.5,0.5,True,1,400,100,85.65
2545,distance,4,0.5,1,True,1,200,10,85.26
2546,distance,4,0.5,1,True,1,300,10,85.22000000000001
2547,distance,4,0.5,1,True,1,400,10,85.25
2548,distance,4,0.5,1,True,1,200,25,85.4
2549,distance,4,0.5,1,True,1,300,25,85.7
2550,distance,4,0.5,1,True,1,400,25,85.57000000000001
2551,distance,4,0.5,1,True,1,200,50,85.57000000000001
2552,distance,4,0.5,1,True,1,300,50,85.80000000000001
2553,distance,4,0.5,1,True,1,400,50,85.63000000000001
2554,distance,4,0.5,1,True,1,200,100,85.68
2555,distance,4,0.5,1,True,1,300,100,85.4
2556,distance,4,0.5,1,True,1,400,100,85.7
2557,distance,4,0.5,2,True,1,200,10,85.26
2558,distance,4,0.5,2,True,1,300,10,85.23
2559,distance,4,0.5,2,True,1,400,10,85.26
2560,distance,4,0.5,2,True,1,200,25,85.38
2561,distance,4,0.5,2,True,1,300,25,85.7
2562,distance,4,0.5,2,True,1,400,25,85.55
2563,distance,4,0.5,2,True,1,200,50,85.57000000000001
2564,distance,4,0.5,2,True,1,300,50,85.79
2565,distance,4,0.5,2,True,1,400,50,85.64
2566,distance,4,0.5,2,True,1,200,100,85.67
2567,distance,4,0.5,2,True,1,300,100,85.41000000000001
2568,distance,4,0.5,2,True,1,400,100,85.7
2569,distance,4,0.5,2.5,True,1,200,10,85.26
2570,distance,4,0.5,2.5,True,1,300,10,85.24000000000001
2571,distance,4,0.5,2.5,True,1,400,10,85.26
2572,distance,4,0.5,2.5,True,1,200,25,85.38
2573,distance,4,0.5,2.5,True,1,300,25,85.69
2574,distance,4,0.5,2.5,True,1,400,25,85.55
2575,distance,4,0.5,2.5,True,1,200,50,85.57000000000001
2576,distance,4,0.5,2.5,True,1,300,50,85.79
2577,distance,4,0.5,2.5,True,1,400,50,85.64
2578,distance,4,0.5,2.5,True,1,200,100,85.68
2579,distance,4,0.5,2.5,True,1,300,100,85.41000000000001
2580,distance,4,0.5,2.5,True,1,400,100,85.7
2581,distance,4,0.5,5,True,1,200,10,85.27
2582,distance,4,0.5,5,True,1,300,10,85.22000000000001
2583,distance,4,0.5,5,True,1,400,10,85.26
2584,distance,4,0.5,5,True,1,200,25,85.4
2585,distance,4,0.5,5,True,1,300,25,85.67
2586,distance,4,0.5,5,True,1,400,25,85.55
2587,distance,4,0.5,5,True,1,200,50,85.57000000000001
2588,distance,4,0.5,5,True,1,300,50,85.80000000000001
2589,distance,4,0.5,5,True,1,400,50,85.65
2590,distance,4,0.5,5,True,1,200,100,85.67
2591,distance,4,0.5,5,True,1,300,100,85.42
2592,distance,4,0.5,5,True,1,400,100,85.7
2593,distance,4,0.5,10,True,1,200,10,85.26
2594,distance,4,0.5,10,True,1,300,10,85.22000000000001
2595,distance,4,0.5,10,True,1,400,10,85.27
2596,distance,4,0.5,10,True,1,200,25,85.41000000000001
2597,distance,4,0.5,10,True,1,300,25,85.7
2598,distance,4,0.5,10,True,1,400,25,85.57000000000001
2599,distance,4,0.5,10,True,1,200,50,85.57000000000001
2600,distance,4,0.5,10,True,1,300,50,85.81
2601,distance,4,0.5,10,True,1,400,50,85.64
2602,distance,4,0.5,10,True,1,200,100,85.67
2603,distance,4,0.5,10,True,1,300,100,85.42
2604,distance,4,0.5,10,True,1,400,100,85.71000000000001
2605,distance,4,1,0,True,1,200,10,85.84
2606,distance,4,1,0,True,1,300,10,85.73
2607,distance,4,1,0,True,1,400,10,85.74000000000001
2608,distance,4,1,0,True,1,200,25,86.13000000000001
2609,distance,4,1,0,True,1,300,25,86.25
2610,distance,4,1,0,True,1,400,25,86.02000000000001
2611,distance,4,1,0,True,1,200,50,86.12
2612,distance,4,1,0,True,1,300,50,86.17
2613,distance,4,1,0,True,1,400,50,86.14
2614,distance,4,1,0,True,1,200,100,85.99
2615,distance,4,1,0,True,1,300,100,85.83000000000001
2616,distance,4,1,0,True,1,400,100,86.06
2617,distance,4,1,0.5,True,1,200,10,85.85000000000001
2618,distance,4,1,0.5,True,1,300,10,85.72000000000001
2619,distance,4,1,0.5,True,1,400,10,85.74000000000001
2620,distance,4,1,0.5,True,1,200,25,86.13000000000001
2621,distance,4,1,0.5,True,1,300,25,86.23
2622,distance,4,1,0.5,True,1,400,25,86.03
2623,distance,4,1,0.5,True,1,200,50,86.13000000000001
2624,distance,4,1,0.5,True,1,300,50,86.17
2625,distance,4,1,0.5,True,1,400,50,86.13000000000001
2626,distance,4,1,0.5,True,1,200,100,85.98
2627,distance,4,1,0.5,True,1,300,100,85.84
2628,distance,4,1,0.5,True,1,400,100,86.06
2629,distance,4,1,1,True,1,200,10,85.81
